"id","region_name","town","address","video"
"091500003","Кърджали","ГР.КРУМОВГРАД","ГР.КРУМОВГРАД, СУ ""ВАСИЛ ЛЕВСКИ"",ПРОГИМНАЗИАЛЕН ЕТАП","https://evideo.bg/pe202410/09.html#091500003"
"091500004","Кърджали","ГР.КРУМОВГРАД","ГР.КРУМОВГРАД, СУ ""ВАСИЛ ЛЕВСКИ"", НАЧАЛЕН ЕТАП","https://evideo.bg/pe202410/09.html#091500004"
"091500005","Кърджали","ГР.КРУМОВГРАД","ГР.КРУМОВГРАД, СУ ""ВАСИЛ ЛЕВСКИ"", НАЧАЛЕН ЕТАП","https://evideo.bg/pe202410/09.html#091500005"
"091500006","Кърджали","ГР.КРУМОВГРАД","ГР.КРУМОВГРАД, КАФЕ АПЕРИТИВ ""ЕНИГМА"" КВ.""ИЗГРЕВ""","https://evideo.bg/pe202410/09.html#091500006"
"091500007","Кърджали","С.ЗВЪНАРКА","С.ЗВЪНАРКА, УЧИЛИЩЕ","https://evideo.bg/pe202410/09.html#091500007"
"091500008","Кърджали","С.СЪРНАК","С.СЪРНАК, МАГАЗИН","https://evideo.bg/pe202410/09.html#091500008"
"091500009","Кърджали","С.ГОРНА КУЛА","С.ГОРНА КУЛА, УЧИЛИЩЕ","https://evideo.bg/pe202410/09.html#091500009"
"091500010","Кърджали","С.ЗЛАТОЛИСТ","С.ЗЛАТОЛИСТ, СГРАДА НА СПЕЦИАЛИСТА","https://evideo.bg/pe202410/09.html#091500010"
"091500011","Кърджали","С.ВРАНСКО","С.ВРАНСКО, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500011"
"091500012","Кърджали","С.ОВЧАРИ","С.ОВЧАРИ, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500012"
"091500013","Кърджали","С.ЕДРИНО","С.ЕДРИНО, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500013"
"091500014","Кърджали","С.ПОЛКОВНИК ЖЕЛЯЗОВО","С.ПОЛКОВНИК ЖЕЛЯЗОВО, АДМИНИСТРАТИВНА СГРАДА С КОНФЕРЕНТНИ ЗАЛИ","https://evideo.bg/pe202410/09.html#091500014"
"091500015","Кърджали","С.КОВИЛ","С.КОВИЛ, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500015"
"091500016","Кърджали","С.БАРАЦИ","С.БАРАЦИ, БИВША ДЕТСКА ГРАДИНА","https://evideo.bg/pe202410/09.html#091500016"
"091500017","Кърджали","С.ДЖАНКА","С.ДЖАНКА, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500017"
"091500018","Кърджали","С.ДОЛНА КУЛА","С.ДОЛНА КУЛА, КМЕТСТВОТО М.ЧОЛАКОВЦИ","https://evideo.bg/pe202410/09.html#091500018"
"091500019","Кърджали","С.ДОЛНА КУЛА","С.ДОЛНА КУЛА, БИВШЕ УЧИЛИЩЕ М.ВРАБЕЦ","https://evideo.bg/pe202410/09.html#091500019"
"091500020","Кърджали","С.ЛУЛИЧКА","С.ЛУЛИЧКА, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500020"
"091500021","Кърджали","С.ТОКАЧКА","С.ТОКАЧКА, МЛАДЕЖКИ ДОМ","https://evideo.bg/pe202410/09.html#091500021"
"091500022","Кърджали","С.ПАШИНЦИ","С.ПАШИНЦИ, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500022"
"091500023","Кърджали","С.ЛЕЩАРКА","С.ЛЕЩАРКА, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500023"
"091500024","Кърджали","С.ТОПОЛКА","С.ТОПОЛКА, БИВШ МАГАЗИН","https://evideo.bg/pe202410/09.html#091500024"
"091500025","Кърджали","С.ГРИВКА","С.ГРИВКА, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500025"
"091500026","Кърджали","С.БУК","С.БУК, КМЕТСТВО","https://evideo.bg/pe202410/09.html#091500026"
"091500027","Кърджали","С.ГОЛЯМА ЧИНКА","С.ГОЛЯМА ЧИНКА, ЧИТАЛИЩЕ","https://evideo.bg/pe202410/09.html#091500027"
"091500028","Кърджали","С.МАЛКА ЧИНКА","С.МАЛКА ЧИНКА, БИВШ МЛАДЕЖКИ ДОМ","https://evideo.bg/pe202410/09.html#091500028"
