id,town,address,video,,,
010300074,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ІХ-ТО ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК""",https://evideo.bg/pe202410/01.html#10300074,,,010300074
010300075,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ІХ-ТО ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК""",https://evideo.bg/pe202410/01.html#10300075,,,010300075
010300076,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300076,,,010300076
010300077,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300077,,,010300077
010300078,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300078,,,010300078
010300079,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300079,,,010300079
010300080,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300080,,,010300080
010300081,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300081,,,010300081
010300082,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300082,,,010300082
010300083,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300083,,,010300083
010300084,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300084,,,010300084
010300085,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300085,,,010300085
010300086,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300086,,,010300086
010300087,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300087,,,010300087
010300088,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300088,,,010300088
010300089,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300089,,,010300089
010300090,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300090,,,010300090
010300091,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300091,,,010300091
010300092,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300092,,,010300092
010300093,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300093,,,010300093
010300094,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300094,,,010300094
010300095,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62",https://evideo.bg/pe202410/01.html#10300095,,,010300095
010300096,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62",https://evideo.bg/pe202410/01.html#10300096,,,010300096
010300097,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ.""БИСТРИЦА"" №001",https://evideo.bg/pe202410/01.html#10300097,,,010300097
010300098,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, СУИЧЕ""СВ. КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002",https://evideo.bg/pe202410/01.html#10300098,,,010300098
010300099,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №11 ""ЗДРАВЕЦ"", УЛ.""ЛАЛЕ"" №011",https://evideo.bg/pe202410/01.html#10300099,,,010300099
010300100,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ЦСОП ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""СВОБОДА"" №3",https://evideo.bg/pe202410/01.html#10300100,,,010300100
010300101,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, V-ТО СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16",https://evideo.bg/pe202410/01.html#10300101,,,010300101
010300102,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, V-ТО СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16",https://evideo.bg/pe202410/01.html#10300102,,,010300102
010300103,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, V-ТО СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16",https://evideo.bg/pe202410/01.html#10300103,,,010300103
010300104,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІ-МО СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13",https://evideo.bg/pe202410/01.html#10300104,,,010300104
010300105,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ""АКАД. ЛЮДМИЛ СТОЯНОВ"", УЛ.""МАРИЦА"" №4",https://evideo.bg/pe202410/01.html#10300105,,,010300105
010300106,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ""АКАД. ЛЮДМИЛ СТОЯНОВ"", УЛ.""МАРИЦА"" №4",https://evideo.bg/pe202410/01.html#10300106,,,010300106
010300107,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІ-МО СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13",https://evideo.bg/pe202410/01.html#10300107,,,010300107
010300108,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №09",https://evideo.bg/pe202410/01.html#10300108,,,010300108
010300109,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VI-ТО СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001",https://evideo.bg/pe202410/01.html#10300109,,,010300109
010300110,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VI-ТО СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001",https://evideo.bg/pe202410/01.html#10300110,,,010300110
010300111,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ІХ-ТО ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК""",https://evideo.bg/pe202410/01.html#10300111,,,010300111
010300112,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300112,,,010300112
010300113,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, ХІ-ТО ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300113,,,010300113
010300114,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300114,,,010300114
010300115,ГР.БЛАГОЕВГРАД,"ГР.БЛАГОЕВГРАД, VІІІ-МО СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",https://evideo.bg/pe202410/01.html#10300115,,,010300115
010300116,С.БИСТРИЦА,"С.БИСТРИЦА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300116,,,010300116
010300117,С.ГОРНО ХЪРСОВО,"С.ГОРНО ХЪРСОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300117,,,010300117
010300118,С.МАРУЛЕВО,"С.МАРУЛЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300118,,,010300118
010300119,С.ИЗГРЕВ,"С.ИЗГРЕВ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300119,,,010300119
010300120,С.ЦЕРОВО,"С.ЦЕРОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300120,,,010300120
010300121,С.ПОКРОВНИК,"С.ПОКРОВНИК, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300121,,,010300121
010300122,С.МОЩАНЕЦ,"С.МОЩАНЕЦ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300122,,,010300122
010300123,С.ПАДЕШ,"С.ПАДЕШ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300123,,,010300123
010300124,С.ДЕЛВИНО,"С.ДЕЛВИНО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300124,,,010300124
010300125,С.ГАБРОВО,"С.ГАБРОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300125,,,010300125
010300126,С.ДЕБОЧИЦА,"С.ДЕБОЧИЦА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300126,,,010300126
010300127,С.ЛЕШКО,"С.ЛЕШКО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300127,,,010300127
010300128,С.ЛЕШКО,"С.ЛЕШКО, СТАРОТО КМЕТСТВО (ГОРНО ЛЕШКО)",https://evideo.bg/pe202410/01.html#10300128,,,010300128
010300129,С.БЕЛО ПОЛЕ,"С.БЕЛО ПОЛЕ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300129,,,010300129
010300130,С.РИЛЦИ,"С.РИЛЦИ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300130,,,010300130
010300131,С.ДЪБРАВА,"С.ДЪБРАВА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300131,,,010300131
010300132,С.ЗЕЛЕНДОЛ,"С.ЗЕЛЕНДОЛ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300132,,,010300132
010300133,С.БЪЛГАРЧЕВО,"С.БЪЛГАРЧЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300133,,,010300133
010300134,С.БУЧИНО,"С.БУЧИНО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300134,,,010300134
010300135,С.СЕЛИЩЕ,"С.СЕЛИЩЕ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300135,,,010300135
010300136,С.ДРЕНКОВО,"С.ДРЕНКОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300136,,,010300136
010300137,С.ЛОГОДАЖ,"С.ЛОГОДАЖ, ДЕТСКАТА ГРАДИНА /УЧИЛИЩЕТО/",https://evideo.bg/pe202410/01.html#10300137,,,010300137
010300138,С.КЛИСУРА,"С.КЛИСУРА, КМЕТСТВО С.КЛИСУРА",https://evideo.bg/pe202410/01.html#10300138,,,010300138
010300139,С.ЕЛЕНОВО,"С.ЕЛЕНОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#10300139,,,010300139
011100001,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""РАДОСТ"" №4, УЛ.""ЗАВОЙ НА ЧЕРНА"" №13",https://evideo.bg/pe202410/01.html#11100001,,,011100001
011100002,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""РАДОСТ"" №4, УЛ.""ЗАВОЙ НА ЧЕРНА"" №13",https://evideo.bg/pe202410/01.html#11100002,,,011100002
011100003,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ІІІ-ТО ОСН.УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"", УЛ.""ПОЛК. ДРАНГОВ"" №17",https://evideo.bg/pe202410/01.html#11100003,,,011100003
011100004,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН.УЧИЛИЩЕ ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ОТЕЦ ПАИСИЙ"" №4",https://evideo.bg/pe202410/01.html#11100004,,,011100004
011100005,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН.УЧИЛИЩЕ ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ОТЕЦ ПАИСИЙ"" №4",https://evideo.bg/pe202410/01.html#11100005,,,011100005
011100006,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ПРИРОДО-МАТЕМАТИЧЕСКА ГИМНАЗИЯ""ЯНЕ САНДАНСКИ"", УЛ.""СКОПИЕ"" №4",https://evideo.bg/pe202410/01.html#11100006,,,011100006
011100007,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН.УЧИЛИЩЕ ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ОТЕЦ ПАИСИЙ"" №4",https://evideo.bg/pe202410/01.html#11100007,,,011100007
011100008,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, КЛУБ НА ПЕНСИОНЕРА, УЛ.""ИЛИЯ БАТАКЛИЕВ"" №2",https://evideo.bg/pe202410/01.html#11100008,,,011100008
011100009,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, МЛАДЕЖКИ ДОМ, УЛ.""ПЕЙО ЯВОРОВ"" №1",https://evideo.bg/pe202410/01.html#11100009,,,011100009
011100010,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ІІ-ТО ОСН.УЧИЛИЩЕ ""ГОЦЕ ДЕЛЧЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" №13",https://evideo.bg/pe202410/01.html#11100010,,,011100010
011100011,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ІІ-ТО ОСН.УЧИЛИЩЕ ""ГОЦЕ ДЕЛЧЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" №13",https://evideo.bg/pe202410/01.html#11100011,,,011100011
011100012,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, НПГ ""ДИМИТЪР ТАЛЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" № 36",https://evideo.bg/pe202410/01.html#11100012,,,011100012
011100013,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, НПГ ""ДИМИТЪР ТАЛЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" № 36",https://evideo.bg/pe202410/01.html#11100013,,,011100013
011100014,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""ДЖАНИ РОДАРИ"", УЛ.""МИХАИЛ ДАЕВ"" № 1",https://evideo.bg/pe202410/01.html#11100014,,,011100014
011100015,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""ДЖАНИ РОДАРИ"", УЛ.""МИХАИЛ ДАЕВ"" № 1",https://evideo.bg/pe202410/01.html#11100015,,,011100015
011100016,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ПГ ПО МСС ""П.К.ЯВОРОВ"", УЛ.""СИМЕОН РАДЕВ"" №6",https://evideo.bg/pe202410/01.html#11100016,,,011100016
011100017,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""КАЛИНКА"", УЛ.""ДРАГОМАН"" №15",https://evideo.bg/pe202410/01.html#11100017,,,011100017
011100018,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""КАЛИНКА"", УЛ.""ДРАГОМАН"" №15",https://evideo.bg/pe202410/01.html#11100018,,,011100018
011100019,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДГ ""КАЛИНКА"", УЛ.""ДРАГОМАН"" №15",https://evideo.bg/pe202410/01.html#11100019,,,011100019
011100020,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДНА , УЛ.""ДРАМА"" №1",https://evideo.bg/pe202410/01.html#11100020,,,011100020
011100021,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДНА , УЛ.""ДРАМА"" №1",https://evideo.bg/pe202410/01.html#11100021,,,011100021
011100022,ГР.ГОЦЕ ДЕЛЧЕВ,"ГР.ГОЦЕ ДЕЛЧЕВ, ДНА , УЛ.""ДРАМА"" №1",https://evideo.bg/pe202410/01.html#11100022,,,011100022
011100024,С.МОСОМИЩЕ,"С.МОСОМИЩЕ, ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" №2",https://evideo.bg/pe202410/01.html#11100024,,,011100024
011100025,С.МОСОМИЩЕ,"С.МОСОМИЩЕ, ЧИТАЛИЩЕ ""Н.Й.ВАПЦАРОВ"", УЛ.""ЮРИЙ ГАГАРИН"" №1",https://evideo.bg/pe202410/01.html#11100025,,,011100025
011100026,С.МОСОМИЩЕ,"С.МОСОМИЩЕ, ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" №2",https://evideo.bg/pe202410/01.html#11100026,,,011100026
011100027,С.БОРОВО,"С.БОРОВО, ОСНОВНО УЧИЛИЩЕ ""СВ.КЛИМЕНТ ОХРИДСКИ"", УЛ.""ГЕНЕРАЛ КОВАЧЕВ"" №13",https://evideo.bg/pe202410/01.html#11100027,,,011100027
011100028,С.БОРОВО,"С.БОРОВО, ОСНОВНО УЧИЛИЩЕ ""СВ.КЛИМЕНТ ОХРИДСКИ"", УЛ.""ГЕНЕРАЛ КОВАЧЕВ"" №13",https://evideo.bg/pe202410/01.html#11100028,,,011100028
011100029,С.БАНИЧАН,"С.БАНИЧАН, ОСНОВНО УЧИЛИЩЕ ""СВ.ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#11100029,,,011100029
011100030,С.ГОСПОДИНЦИ,"С.ГОСПОДИНЦИ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11100030,,,011100030
011100031,С.БУКОВО,"С.БУКОВО, ОСНОВНО УЧИЛИЩЕ ""ИВАН ВАЗОВ""",https://evideo.bg/pe202410/01.html#11100031,,,011100031
011100032,С.БРЕЗНИЦА,"С.БРЕЗНИЦА, ЧИТАЛИЩЕ ""П.Р.СЛАВЕЙКОВ"" - МЛАДЕЖКИ ДОМ, УЛ.""НЕВРОКОП"" №1",https://evideo.bg/pe202410/01.html#11100032,,,011100032
011100033,С.БРЕЗНИЦА,"С.БРЕЗНИЦА, ЧИТАЛИЩЕ ""П.Р.СЛАВЕЙКОВ"" - МЛАДЕЖКИ ДОМ, УЛ.""НЕВРОКОП"" №1",https://evideo.bg/pe202410/01.html#11100033,,,011100033
011100034,С.БРЕЗНИЦА,"С.БРЕЗНИЦА, ОСНОВНО УЧИЛИЩЕ ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ЧАРКА"" №23",https://evideo.bg/pe202410/01.html#11100034,,,011100034
011100035,С.БРЕЗНИЦА,"С.БРЕЗНИЦА, ЧИТАЛИЩЕ ""П.Р.СЛАВЕЙКОВ"" - МЛАДЕЖКИ ДОМ, УЛ.""НЕВРОКОП"" №1",https://evideo.bg/pe202410/01.html#11100035,,,011100035
011100036,С.КОРНИЦА,"С.КОРНИЦА, ЧИТАЛИЩЕ ""ОТЕЦ ПАИСИЙ""",https://evideo.bg/pe202410/01.html#11100036,,,011100036
011100037,С.КОРНИЦА,"С.КОРНИЦА, ОСНОВНО УЧИЛИЩЕ ""СВ.ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""ПИРИН"" №20",https://evideo.bg/pe202410/01.html#11100037,,,011100037
011100038,С.КОРНИЦА,"С.КОРНИЦА, ОСНОВНО УЧИЛИЩЕ ""СВ.ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""ПИРИН"" №20",https://evideo.bg/pe202410/01.html#11100038,,,011100038
011100039,С.ЛЪЖНИЦА,"С.ЛЪЖНИЦА, ОСНОВНО УЧИЛИЩЕ ""ПЕТЪР БЕРОН"", УЛ.""ПРОГРЕС"" №6",https://evideo.bg/pe202410/01.html#11100039,,,011100039
011100040,С.ЛЪЖНИЦА,"С.ЛЪЖНИЦА, ОСНОВНО УЧИЛИЩЕ ""ПЕТЪР БЕРОН"", УЛ.""ПРОГРЕС"" №6",https://evideo.bg/pe202410/01.html#11100040,,,011100040
011100041,С.ДОБРОТИНО,"С.ДОБРОТИНО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11100041,,,011100041
011100042,С.ДЕЛЧЕВО,"С.ДЕЛЧЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11100042,,,011100042
011300001,С.ГЪРМЕН,"С.ГЪРМЕН, КАФЕ ""БИСТРОТО""",https://evideo.bg/pe202410/01.html#11300001,,,011300001
011300002,С.ГЪРМЕН,"С.ГЪРМЕН, ЧИТАЛИЩЕ ""ИСКРА""",https://evideo.bg/pe202410/01.html#11300002,,,011300002
011300003,С.БАЛДЕВО,"С.БАЛДЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11300003,,,011300003
011300004,С.ГОРНО ДРЯНОВО,"С.ГОРНО ДРЯНОВО, ОУ""ОТЕЦ ПАИСИЙ""",https://evideo.bg/pe202410/01.html#11300004,,,011300004
011300005,С.ДЕБРЕН,"С.ДЕБРЕН, ОУ""КЛИМЕНТ ОХРИДСКИ""",https://evideo.bg/pe202410/01.html#11300005,,,011300005
011300006,С.ДЕБРЕН,"С.ДЕБРЕН, ЧИТАЛИЩЕ ""ОТЕЦ ПАИСИЙ""",https://evideo.bg/pe202410/01.html#11300006,,,011300006
011300007,С.ДЕБРЕН,"С.ДЕБРЕН, ОУ""КЛИМЕНТ ОХРИДСКИ""",https://evideo.bg/pe202410/01.html#11300007,,,011300007
011300008,С.ДОЛНО ДРЯНОВО,"С.ДОЛНО ДРЯНОВО, ОУ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#11300008,,,011300008
011300009,С.ДЪБНИЦА,"С.ДЪБНИЦА, ЧИТАЛИЩЕ ""ЗОРА""",https://evideo.bg/pe202410/01.html#11300009,,,011300009
011300010,С.ДЪБНИЦА,"С.ДЪБНИЦА, ОУ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#11300010,,,011300010
011300011,С.КОВАЧЕВИЦА,"С.КОВАЧЕВИЦА, ЧИТАЛИЩЕ ""СВЕТЛИНА""",https://evideo.bg/pe202410/01.html#11300011,,,011300011
011300012,С.КРУШЕВО,"С.КРУШЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11300012,,,011300012
011300013,С.МАРЧЕВО,"С.МАРЧЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#11300013,,,011300013
011300014,С.ОГНЯНОВО,"С.ОГНЯНОВО, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#11300014,,,011300014
011300015,С.ОГНЯНОВО,"С.ОГНЯНОВО, ТУРИСТИЧЕСКИ ИНФОРМАЦИОНЕН ЦЕНТЪР",https://evideo.bg/pe202410/01.html#11300015,,,011300015
011300016,С.ОРЕШЕ,"С.ОРЕШЕ, БИВШЕТО УЧИЛИЩЕ",https://evideo.bg/pe202410/01.html#11300016,,,011300016
011300017,С.ОСИКОВО,"С.ОСИКОВО, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#11300017,,,011300017
011300018,С.РИБНОВО,"С.РИБНОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#11300018,,,011300018
011300019,С.РИБНОВО,"С.РИБНОВО, СУ""ЙОРДАН ЙОВКОВ""",https://evideo.bg/pe202410/01.html#11300019,,,011300019
011300020,С.РИБНОВО,"С.РИБНОВО, ЧИТАЛИЩЕ ""ИЗГРЕВ""",https://evideo.bg/pe202410/01.html#11300020,,,011300020
011300021,С.СКРЕБАТНО,"С.СКРЕБАТНО, ЧИТАЛИЩЕ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#11300021,,,011300021
