id,town,address,video
244601001,ГР.СОФИЯ,"ГР.СОФИЯ, 6 ОУ, УЛ. ""6-ТИ СЕПТЕМВРИ"" №16",https://evideo.bg/pe202410/24.html#244601001
244601002,ГР.СОФИЯ,"ГР.СОФИЯ, 6 ОУ, УЛ. ""6-ТИ СЕПТЕМВРИ"" №16",https://evideo.bg/pe202410/24.html#244601002
244601003,ГР.СОФИЯ,"ГР.СОФИЯ, 6 ОУ, УЛ. ""6-ТИ СЕПТЕМВРИ"" №16",https://evideo.bg/pe202410/24.html#244601003
244601004,ГР.СОФИЯ,"ГР.СОФИЯ, 127 СОУ- УЛ.""ПАРЧЕВИЧ"" №43",https://evideo.bg/pe202410/24.html#244601004
244601005,ГР.СОФИЯ,"ГР.СОФИЯ, 127 СОУ- УЛ.""ПАРЧЕВИЧ"" №43",https://evideo.bg/pe202410/24.html#244601005
244601006,ГР.СОФИЯ,"ГР.СОФИЯ, 127 СОУ- УЛ.""ПАРЧЕВИЧ"" №43",https://evideo.bg/pe202410/24.html#244601006
244601007,ГР.СОФИЯ,"ГР.СОФИЯ, 127 СОУ- УЛ.""ПАРЧЕВИЧ"" №43",https://evideo.bg/pe202410/24.html#244601007
244601008,ГР.СОФИЯ,"ГР.СОФИЯ, 9 ФЕГ, БУЛ. ""ПАТРИАРХ ЕВТИМИЙ"" № 35",https://evideo.bg/pe202410/24.html#244601008
244601009,ГР.СОФИЯ,"ГР.СОФИЯ, 6 ОУ, УЛ. ""6-ТИ СЕПТЕМВРИ"" №16",https://evideo.bg/pe202410/24.html#244601009
244601010,ГР.СОФИЯ,"ГР.СОФИЯ, 9 ФЕГ, БУЛ. ""ПАТРИАРХ ЕВТИМИЙ"" № 35",https://evideo.bg/pe202410/24.html#244601010
244601011,ГР.СОФИЯ,"ГР.СОФИЯ, 7 СУ, УЛ.""ЦАР ШИШМАН"" № 28",https://evideo.bg/pe202410/24.html#244601011
